#,Name,Comments 1,Quarter,Down,Distance,Field Position,P/10,SY/GL,Red Area,Drive #,Drive Play #,Gain,R/P,Hash,Personnel,Backfield,Formation,Form Var,Motion,Starting Form,FIB,Endover,Form Adj Reduce,Y Location,Pass Concept,Pass Result,Run Concept,Run Strength,Play Type,Proctection,Front,Front Type,Stunt,Pressure Type,Coverage,2M/4M,BC/REC,QB,RB,TE,WR,Tempo,pff_OFFPERSONNELBASIC,pff_RUNPASS,pff_DRIVEPLAY,pff_HASHDEF,pff_PREVIOUSGAINLOSS,pff_GAINLOSS,pff_SCREEN,pff_QUICKGAME,pff_RUNCONCEPT3,pff_RUNCONCEPTPRIMARY,pff_PENALTY,pff_TOUCHDOWN,pff_TRICKLOOK,pff_TRICKPLAY,pff_TEMPO,pff_2MINUTE,pff_GARBAGETIME,pff_BALLCARRIER,pff_QB,pff_RBS,pff_WRS,pff_TES,pff_FRONTTYPE,pff_OFFFORMATIONGROUP,pff_RUNPASSOPTION,pff_PREVIOUSRUNPASS,pff_PASSRECEIVERTARGET,pff_BLITZDOG,pff_PASSCOVERAGEBASIC
1,"2510 UAB O vs North Texas, Play 001",,1,0,10,'-26,P,,,1,1,5,R,R,21,GN,TRIPS BUNCH,,Z MTR,,,,X,ON,,,IZ,WK,ZN,,BENCH,4 DWN,,,,0,ALBI 03,ALBI 07,03; 11,85,00; 06,0,21,R,,R,45,5,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03; 11,00; 06,85,WIDE OVER,1x3,1,,,0,COVER 6
2,"2510 UAB O vs North Texas, Play 002",,1,2,5,'-31,2,,,1,2,8,P,R,11,GEMP,NUMBERS,,,,,,,OPEN,NOW SCR,COMPLETE,,,SCR,,,,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,1,11,P,,R,5,8,1,0,,,,,1,0,1,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,WIDE UNDER,3x4,0,R,ALBI 04,0,COVER 4
3,"2510 UAB O vs North Texas, Play 003",,1,1,10,'-39,1,,,1,3,15,R,M,11,GF,TREY Y OFF,,,,,,,OFF,,,Y INSERT,STR,ZN,,BENCH,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,1,11,R,,C,8,15,0,,,INSIDE ZONE,,,0,0,1,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,WIDE UNDER,3x1,1,P,,0,COVER 6
4,"2510 UAB O vs North Texas, Play 004",,1,1,10,'+46,1,,,1,4,0,P,R,11,GN,TRIPS,,,,,,,ON,FLOOD,INTERCEPTION,,,DB,FS RT,OFF EVEN,4 DWN,,STREAK,,0,,ALBI 15,4,85,00; 06; 12,1,11,P,,R,15,0,0,0,,,,,0,0,1,0,0,,ALBI 15,04,00; 06; 12,85,WIDE OVER,1x3,0,R,ALBI 12,1,COVER 3
5,"2510 UAB O vs North Texas, Play 005",,1,0,10,'-22,P,,,2,1,0,R,L,12,GF,KING U OFF,,Z MTR,,,,,SLOT,,,IZ,STR,ZN,,BENCH,4 DWN,,,,0,ALBI 11,ALBI 07,11,17; 85,00; 08,0,12,R,,L,63,0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 08,17; 85,OVER,3x1,1,,,0,COVER 1
6,"2510 UAB O vs North Texas, Play 006",,1,0,10,'-20,P,,,3,1,9,R,M,11,GF,DUO Y OFF,,SHIFT,EMPTY 3x2 V BUNCH,,,,OFF,,,Y INSERT,STR,ZN,,EVEN,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,R,,C,60,9,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,WIDE OVER,2x2,1,,,0,COVER 4
7,"2510 UAB O vs North Texas, Play 007",,1,2,1,'-29,2,,,3,2,4,R,R,11,PSTL,TREY Y OFF BUNCH,,Z MTR,,,,,OFF,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,1,11,R,,R,9,4,0,,,MAN,,,0,0,1,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,WIDE UNDER,1x3,0,R,,0,COVER 3
8,"2510 UAB O vs North Texas, Play 009",,1,1,15,'-28,1,,,3,4,0,P,R,11,GF,DUO,STK,Z BNC,,,,X,ON,SPACING,INCOMPLETE,,,DB,MAN,,4 DWN,,,,0,,ALBI 07,3,85,00; 06; 18,0,11,P,,R,,0,0,1,,,,,0,0,0,0,0,,ALBI 07,03,00; 06; 18,85,WIDE UNDER,2x2,0,,ALBI 00,0,COVER 4
9,"2510 UAB O vs North Texas, Play 010",,1,2,15,'-28,2,,,3,5,6,P,R,11,GN,TREY Y OFF,,,,X,,,OFF,HITCHES,COMPLETE,,,GAP,GAP,,3 DWN,,,,0,ALBI 00,ALBI 07,3,85,00; 06; 18,0,11,P,,R,,6,0,1,,COUNTER,,,0,0,0,0,0,ALBI 00,ALBI 07,03,00; 06; 18,85,ODD,3x1,1,P,ALBI 00,1,COVER 4
10,"2510 UAB O vs North Texas, Play 011",,1,3,9,'-34,3,,,3,6,7,P,R,11,GF,TREY Y OFF,STK,Z IN,,,,,OFF,DAGGER,COMPLETE,,,DB,MAN,,3 DWN,,,,0,ALBI 18,ALBI 07,3,85,00; 06; 18,0,11,P,,R,6,7,0,0,,,,,0,0,0,0,0,ALBI 18,ALBI 07,03,00; 06; 18,85,ODD,1x3,0,P,ALBI 18,0,COVER 2 MAN
11,"2510 UAB O vs North Texas, Play 012",,1,4,2,'-41,4,SY,,3,7,13,R,R,12,DOT,TREY Y OFF BUNCH,,,,,,,OFF,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,06; 18,0,12,R,,R,7,13,0,,,MAN,,,0,0,0,0,0,ALBI 04,ALBI 07,04,06; 18,17; 85,UNDER,1x3,0,P,,1,COVER 3
12,"2510 UAB O vs North Texas, Play 013",,2,1,10,'+46,1,,,3,8,1,R,M,12,PSTL,TWINS U STING,,,,,,,WING SLOT,,,SPL ZN,STR,ZN,,,5 DWN,,,,0,ALBI 07,ALBI 07,4,17; 85,08; 18,0,12,R,,C,13,1,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 07,04,08; 18,17; 85,WIDE UNDER,2x2,0,R,,1,COVER 1
13,"2510 UAB O vs North Texas, Play 014",,2,2,9,'+45,2,,,3,9,0,P,R,11,GN,TREY Y OFF FIB,,,,X,,,OFF,CURLS,INCOMPLETE,,,DB,MAN,,4 DWN,,,,0,,ALBI 07,4,17,00; 06; 08,0,11,P,,R,1,0,0,0,,,,,0,0,0,0,0,,ALBI 07,04,00; 06; 08,17,WIDE OVER,3x1,0,R,ALBI 00,0,COVER 4
14,"2510 UAB O vs North Texas, Play 015",,2,3,9,'+45,3,,,3,10,10,P,R,11,GF,TREY Y OFF,,T RELOAD,,,,,OFF,CURLS,COMPLETE,,,DB,HS,,4 DWN,,,,0,ALBI 00,ALBI 07,4,17,00; 06; 12,0,11,P,,R,,10,0,0,,,,,0,0,0,0,0,ALBI 00,ALBI 07,04,00; 06; 12,17,WIDE OVER,1x3,0,P,ALBI 00,0,COVER 4
15,"2510 UAB O vs North Texas, Play 016",,2,1,10,'+35,1,,,3,11,7,P,L,21,GS,PRO Y OFF,,,,,,,OFF,POST WHEEL,COMPLETE,,,NKD,ZONE,,4 DWN,,,,0,ALBI 11,ALBI 15,03; 11,17,06; 18,0,21,P,,L,10,7,0,0,,INSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 15,03; 11,06; 18,17,OVER,1x2,1,P,ALBI 11,1,COVER 2
16,"2510 UAB O vs North Texas, Play 018",,2,2,8,'+33,2,,,3,13,0,P,L,11,GN,TRIPS OPEN,Y AT 1,,,,,,OPEN,229,INCOMPLETE,,,RPO,ZONE,,4 DWN,,,,0,,ALBI 07,3,17,00; 06; 18,0,11,P,,L,,0,0,0,,INSIDE ZONE,,,0,0,0,0,0,,ALBI 07,03,00; 06; 18,17,EVEN,3x1,1,,ALBI 06,0,COVER 3
17,"2510 UAB O vs North Texas, Play 019",,2,3,8,'+33,3,,,3,14,6,P,L,11,GF,TRIPS OPEN,,,,,,,OPEN,CURLS,COMPLETE,,,DB,32,,5 DWN,,,,0,ALBI 18,ALBI 07,3,17,00; 06; 18,0,11,P,,L,,6,0,0,,,,,0,0,0,0,0,ALBI 18,ALBI 07,03,00; 06; 18,17,ODD,3x1,0,P,ALBI 18,0,COVER 1
18,"2510 UAB O vs North Texas, Play 020",,2,4,2,'+27,4,SY,,3,15,'-3,R,L,12,GN,TWINS U STING,,,,,,X,WING SLOT,,,IZ,WK,ZN,,,5 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,06; 18,0,12,R,,L,6,'-3,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,06; 18,17; 85,WIDE UNDER,2x2,1,P,,1,COVER 1
19,"2510 UAB O vs North Texas, Play 021",,2,0,10,'-25,P,,,4,1,0,R,L,21,GN,DUO Y OFF,,X MTR,,,,X,OFF,,COMPLETE,JET SWEEP,STR,JET,,,4 DWN,,,,0,ALBI 11,ALBI 07,03; 11,85,06; 18,0,21,P,,L,74,0,1,0,,,,,0,0,0,0,0,ALBI 11,ALBI 07,03; 11,06; 18,85,UNDER,2x2,0,,ALBI 11,1,COVER 3
20,"2510 UAB O vs North Texas, Play 022",,2,2,10,'-25,2,,,4,2,16,P,R,11,GEMP,EMPTY 3x2,,TOX,TRIPS,,,,OPEN,CURLS,COMPLETE,,,DB,MAN,,4 DWN,,,,0,ALBI 18,ALBI 07,3,85,00; 06; 18,0,11,P,,R,0,16,0,0,,,,,0,0,0,0,0,ALBI 18,ALBI 07,03,00; 06; 18,85,WIDE UNDER,2x3,0,P,ALBI 18,0,COVER 2
21,"2510 UAB O vs North Texas, Play 023",,2,1,10,'-41,1,,,4,3,0,P,R,11,GN,DUO Y OFF,SNUG,Z MTR,,,,,OFF,SPACING,INCOMPLETE,,,QK,32,,4 DWN,,,,0,,ALBI 07,3,85,00; 06; 08,0,11,P,,R,16,0,0,1,,,,,0,0,0,0,0,,ALBI 07,03,00; 06; 08,85,WIDE OVER,2x2,0,P,ALBI 00,0,COVER 4
22,"2510 UAB O vs North Texas, Play 024",,2,2,10,'-41,2,,,4,4,3,R,R,12,PSTL,TWINS U STING,,X MTR,,,,X,WING SLOT,,,OZ,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,06; 18,0,12,R,,R,,3,0,,,OUTSIDE ZONE,,,0,1,0,0,0,ALBI 03,ALBI 07,03,06; 18,17; 85,EVEN,3x1,0,P,,0,COVER 4
23,"2510 UAB O vs North Texas, Play 025",,2,3,7,'-44,3,,,4,5,8,P,R,11,GS (RABBIT),SLOT,STK,H RELOAD,,,,X,OPEN,H ANGLE,COMPLETE,,,DB,MAN,,4 DWN,,,,0,ALBI 17,ALBI 07,3,17,00; 06; 18,0,11,P,,R,3,8,0,0,,,,,0,0,0,0,0,ALBI 17,ALBI 07,03,00; 06; 18,17,EVEN,1x2,0,R,ALBI 17,0,COVER 1
24,"2510 UAB O vs North Texas, Play 026",,2,1,10,'+48,1,,,4,6,3,P,R,11,GN,TREY Y OFF,,Y RETURN,,X,,,OFF,DBL SCR,COMPLETE,,,SCR,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17,00; 06; 18,0,11,P,,R,8,3,1,0,,,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,17,WIDE OVER,3x1,0,P,ALBI 04,1,COVER 3
25,"2510 UAB O vs North Texas, Play 027",,2,2,7,'+45,2,,,4,7,9,R,L,11,PSTL,DUO Y OFF,SNUG,Z MTR,,,,X,OFF,,,SPL ZN,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17,00; 06; 18,0,11,R,,L,3,9,0,,,MAN,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,17,WIDE OVER,2x2,1,P,,0,COVER 3
26,"2510 UAB O vs North Texas, Play 028",,2,1,10,'+36,1,,,4,8,'-1,R,LM,11,PSTL,TREY Y OFF,,Y MO,,X,,,OFF,,,OZ,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17,00; 06; 18,0,11,R,,C,9,'-1,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,17,WIDE UNDER,1x3,0,R,,0,COVER 1
27,"2510 UAB O vs North Texas, Play 029",,2,2,11,'+37,2,,,4,9,5,R,L,12,DOT,ACE U OFF,,,,,,,PRO,,,OZ,WK,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 08,0,12,R,,L,'-1,5,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 08,17; 85,WIDE UNDER,2x2,0,R,,0,COVER 3 CLOUD
28,"2510 UAB O vs North Texas, Play 030",,2,3,6,'+32,3,,,4,10,32,P,M,10,GN,DOUBLES,,S BNC,,,,,,OVER,COMPLETE,,,DB,HS,,4 DWN,,,,0,ALBI 06,ALBI 07,4,,00; 06; 08; 18,0,10,P,,C,5,32,0,0,,,,ALBI 06,0,0,0,0,0,ALBI 06,ALBI 07,04,00; 06; 08; 18,,WIDE UNDER,2x2,0,R,ALBI 06,0,COVER 2
29,"2510 UAB O vs North Texas, Play 031",,2,0,10,'-25,P,,,5,1,4,R,L,11,GF,TREY Y OFF,,Y NR,,,,,OFF,,,SPL ZN,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,R,,L,72,4,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,WIDE UNDER,3x1,1,,,0,COVER 4
30,"2510 UAB O vs North Texas, Play 032",,2,2,6,'-29,2,,,5,2,11,P,RM,11,GN,TREY Y OFF,,Z MTR,,X,,,OFF,MESH,COMPLETE,,,DB,HS,,4 DWN,,,,0,ALBI 06,ALBI 07,4,85,00; 06; 08,0,11,P,,C,4,11,0,0,,,,,0,0,0,0,0,ALBI 06,ALBI 07,04,00; 06; 08,85,WIDE OVER,3x1,0,R,ALBI 06,0,COVER 3 CLOUD
31,"2510 UAB O vs North Texas, Play 033",,2,1,10,'-40,1,,,5,3,1,R,RM,12,PSTL,KING U OFF,,,,,,,SLOT,,,OZ,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,08; 18,1,12,R,,C,11,1,0,,,OUTSIDE ZONE,,,0,0,1,0,0,ALBI 04,ALBI 07,04,08; 18,17; 85,WIDE UNDER,1x3,0,P,,0,COVER 1
32,"2510 UAB O vs North Texas, Play 034",,2,2,9,'-41,2,,,5,4,'-2,R,RM,11,GF,DUO Y OFF,,Y MO,,,,,OFF,,,OZ,STR,ZN,,,4 DWN,,,,2,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,R,,C,1,'-2,0,,,OUTSIDE ZONE,,,0,0,0,2,0,ALBI 04,ALBI 07,04,00; 06; 18,85,ODD,2x2,1,R,,0,COVER 4
33,"2510 UAB O vs North Texas, Play 035",,2,3,11,'-39,3,,,5,5,36,P,R,11,GN,TRIPS BUNCH,,,,,,,ON,VERTS RD,COMPLETE,,,DB,FS RT,,3 DWN,,,,2,ALBI 06,ALBI 07,4,85,00; 06; 18,0,11,P,,R,'-2,36,0,0,,,,,0,0,0,2,0,ALBI 06,ALBI 07,04,00; 06; 18,85,ODD,1x3,0,R,ALBI 06,1,COVER 1
34,"2510 UAB O vs North Texas, Play 036",,2,1,10,'+25,1,,RA,5,6,5,R,L,11,GF,TREY Y OFF,STK,H MTR,,,,X,OFF,,,SPL ZN,STR,ZN,,,3 DWN,,,,2,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,R,,L,36,5,0,,,INSIDE ZONE,,,0,0,0,2,0,ALBI 04,ALBI 07,04,00; 06; 18,85,ODD,3x1,0,P,,0,COVER 1
35,"2510 UAB O vs North Texas, Play 037",,2,2,5,'+20,2,,RA,5,7,0,P,R,11,GN,TRIPS,,,,,,,ON,HITCH FADE,INCOMPLETE,,,DB,MAN,,4 DWN,,,,2,,ALBI 07,4,85,00; 06; 18,1,11,P,,R,5,0,0,0,,,,,0,0,1,2,0,,ALBI 07,04,00; 06; 18,85,ODD,1x3,0,R,ALBI 00,0,COVER 1
36,"2510 UAB O vs North Texas, Play 038",,2,3,5,'+20,3,,RA,5,8,3,P,R,11,GF,TRIPS OPEN V BUNCH,Y AT 1,Y IN,,,,X,OPEN,OPTION H,COMPLETE,,,DB,MAN,,4 DWN,,,,2,ALBI 03,ALBI 07,3,85,00; 06; 18,0,11,P,,R,,3,0,0,,,,,0,0,0,2,0,ALBI 03,ALBI 07,03,00; 06; 18,85,WIDE UNDER,1x3,0,P,ALBI 03,0,COVER 3
37,"2510 UAB O vs North Texas, Play 039",,2,4,2,'+17,4,SY,RA,5,9,0,P,R,11,GN,TREY Y OFF BUNCH,,,,,,X,OFF,MESH,HIT AS THREW,,,DB,SLD LT,,5 DWN,,,,2,,ALBI 07,3,85,00; 06; 18,1,11,P,,R,3,0,0,0,,,,,0,0,1,2,0,,ALBI 07,03,00; 06; 18,85,UNDER,1x3,0,P,,1,COVER 3
38,"2510 UAB O vs North Texas, Play 040",,2,0,10,'-44,P,,,6,1,0,P,RM,11,GF,TREY Y OFF,,,,,,,OFF,VERTS RD,INCOMPLETE,,,DB,MAN,,3 DWN,,,,2,,ALBI 07,4,17,00; 06; 18,0,11,P,,C,,0,0,0,,,,,0,0,0,2,0,,ALBI 07,04,00; 06; 18,17,ODD,1x3,0,P,ALBI 00,0,COVER 2 MAN
39,"2510 UAB O vs North Texas, Play 041",,2,2,10,'-44,2,,,6,2,'-8,P,RM,11,GN,DUO Y OFF,,,,,,,OFF,HI-LO,SACK,,,DB,MAN,,3 DWN,,,,2,ALBI 07,ALBI 07,4,17,00; 06; 18,0,11,P,,C,,'-8,0,0,,,,,0,0,0,2,0,ALBI 07,ALBI 07,04,00; 06; 18,17,ODD,2x2,0,P,,0,COVER 2 MAN
40,"2510 UAB O vs North Texas, Play 042",,2,3,18,'-36,3,,,6,3,29,R,M,11,GN,TREY Y OFF,,Y NR,,,,,OFF,,,IZ,WK,ZN,,,3 DWN,,,,2,ALBI 04,ALBI 07,4,17,00; 06; 18,0,11,R,,C,'-8,29,0,,,INSIDE ZONE,,,0,0,0,2,0,ALBI 04,ALBI 07,04,00; 06; 18,17,ODD,1x3,0,P,,0,PREVENT
41,"2510 UAB O vs North Texas, Play 043",,3,0,10,'-25,P,,,7,1,'-3,P,L,11,GEMP,EMPTY 3x2 BUNCH FIB,,,,X,,,OPEN,NOW SCR,COMPLETE,,,SCR,MAN,,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,P,,L,69,'-3,1,0,,,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,WIDE OVER,2x3,0,,ALBI 04,0,COVER 4
42,"2510 UAB O vs North Texas, Play 044",,3,2,13,'-22,2,,,7,2,15,P,L,11,GF,TREY Y OFF,STK,Z IN,,,,,OFF,SPACING,COMPLETE,,,DB,MAN,,4 DWN,,,,0,ALBI 06,ALBI 07,4,85,00; 06; 18,0,11,P,,L,'-3,15,0,0,,,,,0,0,0,0,0,ALBI 06,ALBI 07,04,00; 06; 18,85,WIDE UNDER,3x1,0,P,ALBI 06,0,COVER 3
43,"2510 UAB O vs North Texas, Play 045",,3,1,10,'-37,1,,,7,3,58,R,R,11,GF,TREY Y OFF,,Y NR,,,,,OFF,,,Y INSERT,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,1,11,R,,R,15,58,0,,,INSIDE ZONE,,,0,0,1,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,WIDE UNDER,1x3,0,P,,0,COVER 3 CLOUD
44,"2510 UAB O vs North Texas, Play 046",,3,1,5,'+5,1,GL,RA,7,4,1,R,L,11,GN,TREY Y OFF BUNCH,,,,,,X,OFF,,,IZ,WK,ZN,,,5 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,R,,L,58,1,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,WIDE UNDER,3x1,0,R,,1,COVER 1
45,"2510 UAB O vs North Texas, Play 047",,3,2,4,'+4,2,GL,RA,7,5,3,R,M,11T,GF,UNBAL NUMBERS TKL OFF,,,,,,,,,,SPL ZN,STR,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 15,3,,00; 06; 18,0,10 (*),R,,C,1,3,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 15,03,00; 06; 18,,BEAR,2x3,0,R,,0,COVER 0
46,"2510 UAB O vs North Texas, Play 048",,3,3,1,'+1,3,GL,RA,7,6,1,R,M,12,DOT,ACE U OFF,,,,,,X,PRO,,,QB SNEAK,,S,,,7 DWN,,,,0,ALBI 15,ALBI 15,3,17; 85,08; 18,0,12,R,,C,3,1,0,,,SNEAK,,ALBI 15,0,0,0,0,0,ALBI 15,ALBI 15,03,08; 18,17; 85,EVEN,2x2,0,R,,0,COVER 0
47,"2510 UAB O vs North Texas, Play 049",,3,5,0,'+3,5,GL,RA,,,3,P,R,11,GF,TREY Y OFF,,,,,,,OFF,VERTS RD,COMPLETE,,,DB,MAN,,4 DWN,,,,0,ALBI 06,ALBI 07,4,85,00; 06; 18,0,11,P,,R,1,3,0,0,,,,,0,0,0,0,0,ALBI 06,ALBI 07,04,00; 06; 18,85,BEAR,1x3,0,R,ALBI 06,1,RED ZONE
48,"2510 UAB O vs North Texas, Play 050",,3,0,10,'-25,P,,,8,1,3,R,L,12,DOT,ACE U OFF,,,,,,,PRO,,,POWER G,STR,GAP,,,4 DWN,,,,0,ALBI 11,ALBI 07,11,17; 85,00; 08,0,12,R,,L,68,3,0,,,PULL LEAD,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 08,17; 85,WIDE UNDER,2x2,0,,,0,COVER 4
49,"2510 UAB O vs North Texas, Play 051",,3,2,7,'-28,2,,,8,2,6,P,L,12,GN,DUO Y OFF,,,Z MTR,,,X,OFF,SPACING,COMPLETE,,,QK,MAN,,4 DWN,,,,0,ALBI 17,ALBI 07,11,17; 85,00; 08,1,12,P,,L,3,6,0,1,,,,,0,0,1,0,0,ALBI 17,ALBI 07,11,00; 08,17; 85,UNDER,2x2,0,R,ALBI 17,1,COVER 3
50,"2510 UAB O vs North Texas, Play 052",,3,3,1,'-34,3,SY,,8,3,2,R,L,12,DOT,ACE U OFF,,,,,,X,PRO,,,QB SNEAK,,S,,,4 DWN,,,,0,ALBI 07,ALBI 07,11,17; 85,08; 18,0,12,R,,L,6,2,0,,,SNEAK,,,0,0,0,0,0,ALBI 07,ALBI 07,11,08; 18,17; 85,EVEN,2x2,0,P,,0,COVER 4
51,"2510 UAB O vs North Texas, Play 053",,3,1,10,'-36,1,,,8,4,21,P,L,12,DOT,ACE YU OFF,,,,,,,OFF,VERTS RD,COMPLETE,,,PA,SLD RT,,4 DWN,,,,0,ALBI 18,ALBI 07,11,17; 85,00; 18,0,12,P,,L,2,21,0,0,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 18,ALBI 07,11,00; 18,17; 85,WIDE OVER,2x2,0,R,ALBI 18,0,COVER 3
52,"2510 UAB O vs North Texas, Play 054",,3,1,10,'+43,1,,,8,5,0,P,L,11,GN,TREY Y OFF BUNCH,,,,,,X,OFF,FLOOD,INCOMPLETE,,,PA,GAP,,4 DWN,,,,0,,ALBI 07,11,17,00; 06; 12,0,11,P,,L,21,0,0,0,,POWER,TXNO D00 DPI,,0,0,0,0,0,,ALBI 07,11,00; 06; 12,17,WIDE OVER,3x1,0,P,ALBI 00,0,COVER 3 CLOUD
53,"2510 UAB O vs North Texas, Play 055",,3,1,10,'+28,1,,,8,6,0,P,L,11,GN,TREY Y OFF,,,,X,,,OFF,GLANCE,INCOMPLETE,,,RPO,GAP,,4 DWN,,,,0,,ALBI 07,11,17,00; 06; 08,0,11,P,,L,,0,0,1,,COUNTER,,,0,0,0,0,0,,ALBI 07,11,00; 06; 08,17,WIDE OVER,1x3,1,P,ALBI 00,0,COVER 1
54,"2510 UAB O vs North Texas, Play 056",,3,2,10,'+28,2,,,8,7,0,P,L,11,GEMP,EMPTY 3x2,H DEEP,TOZ,TRIPS,,,,OPEN,OPTION Y,INCOMPLETE,,,DB,MAN,,4 DWN,,,,0,,ALBI 07,11,17,00; 06; 12,0,11,P,,L,,0,0,0,,,,,0,0,0,0,0,,ALBI 07,11,00; 06; 12,17,EVEN,3x2,0,P,ALBI 17,1,COVER 0
55,"2510 UAB O vs North Texas, Play 057",,3,3,10,'+28,3,,,8,8,0,P,L,11,GF,TREY Y OFF,STK,,,,,,OFF,SPACING,INCOMPLETE,,,DB,MAN,,3 DWN,,,,0,,ALBI 07,11,17,00; 06; 12,0,11,P,,L,,0,0,0,,,,,0,0,0,0,0,,ALBI 07,11,00; 06; 12,17,ODD,3x1,0,P,ALBI 00,0,COVER 1
56,"2510 UAB O vs North Texas, Play 058",,3,0,10,'-25,P,,,9,1,'-1,R,R,11,GN,TREY Y OFF,,,,,,,OFF,,,CTR OY,WK,GAP,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,R,,R,75,'-1,0,,,COUNTER,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,UNDER,1x3,1,,,0,COVER 3
57,"2510 UAB O vs North Texas, Play 059",,3,2,11,'-24,2,,,9,2,16,P,R,11,GN,DUO Y OFF,SNUG,Z MTR,,,,,OFF,SPACING,COMPLETE,,,DB,MAN,,4 DWN,,,,0,ALBI 00,ALBI 07,4,85,00; 06; 08,0,11,P,,R,'-1,16,0,1,,,,,0,0,0,0,0,ALBI 00,ALBI 07,04,00; 06; 08,85,UNDER,2x2,0,R,ALBI 00,0,COVER 1
58,"2510 UAB O vs North Texas, Play 060",,3,1,10,'-40,1,,,9,3,4,R,R,20,GS,SLOT,,SHIFT,NUMBERS,,,,,,,REVERSE,STR,TRICK,,,3 DWN,,,,0,ALBI 12,ALBI 15,03; 11,,06; 12; 18,0,20,R,,R,16,4,0,,,TRICK,,,0,1,0,0,0,ALBI 12,ALBI 15,03; 11,06; 12; 18,,UNDER,1x2,0,P,,0,COVER 4
59,"2510 UAB O vs North Texas, Play 061",,3,2,6,'-44,2,,,9,4,2,R,L,11,PSTL,DUO Y OFF,SNUG,Z MTR,,,,,OFF,,,SPL ZN,STR,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,85,00; 06; 18,0,11,R,,L,4,2,0,,,MAN,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 06; 18,85,WIDE UNDER,2x2,0,R,,1,COVER 0
60,"2510 UAB O vs North Texas, Play 062",,3,3,4,'-46,3,,,9,5,0,P,RM,11,GF,TRIPS OPEN V BUNCH,Y AT 1,Y IN,,,,,OPEN,OPTION H,INCOMPLETE,,,DB,MAN,,4 DWN,,,,0,,ALBI 07,3,85,00; 06; 18,1,11,P,,R,2,0,0,0,,,,,0,0,1,0,0,,ALBI 07,03,00; 06; 18,85,WIDE UNDER,1x3,0,R,ALBI 18,0,COVER 3
